sq_mt_built,n_rooms,n_bathrooms,floor,buy_price,house_type_id,is_new_development,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_accessible,has_green_zones,has_parking,District_code
55.0,2,1,10,95000,1,False,False,True,False,True,False,False,False,False,False,False,False,False,21
82.0,3,1,3,83900,1,False,False,False,False,True,False,False,False,False,False,False,False,False,21
53.0,2,1,1,96000,1,False,True,True,False,True,False,False,False,False,False,False,False,False,21
69.0,2,1,10,118600,1,False,False,False,False,False,False,False,False,False,False,False,False,False,21
58.0,2,1,1,118000,1,False,False,False,False,True,False,False,False,False,False,False,False,False,21
70.0,2,1,1,202000,1,False,False,False,True,True,False,False,True,False,True,False,False,False,21
47.0,1,1,3,144000,1,False,False,False,True,False,False,False,True,False,True,False,False,False,21
64.0,2,1,1,98968,1,False,False,False,False,False,False,False,False,False,False,False,False,False,21
50.0,2,1,3,105000,1,False,False,False,False,True,False,False,False,False,False,False,False,False,21
103.0,3,2,7,265000,2,False,True,True,True,True,False,True,True,False,False,False,True,True,21
90.0,3,2,1,290000,1,False,True,True,True,True,False,True,False,False,True,False,True,True,21
66.0,2,1,3,90000,1,False,False,False,False,True,False,False,False,True,False,False,False,False,21
70.0,2,1,10,75000,1,False,True,True,False,True,False,False,False,True,False,False,False,False,21
60.0,2,1,2,125000,1,False,False,False,False,True,False,False,False,True,False,False,False,False,21
101.0,2,2,6,255000,1,False,True,True,True,True,False,True,False,False,True,False,True,True,21
75.0,3,1,3,117300,1,False,False,False,False,False,False,False,True,False,False,False,False,False,21
55.0,2,1,3,96600,1,False,False,False,False,True,False,False,False,False,False,False,False,False,21
77.0,3,1,3,119000,1,False,True,True,False,True,False,False,True,False,False,False,False,False,21
56.0,3,1,1,100000,1,False,False,False,True,True,False,False,True,False,False,False,False,False,21
68.0,3,1,2,97000,1,False,True,False,False,True,False,False,False,False,False,False,False,False,21
72.0,3,1,11,95000,1,False,False,False,True,True,False,False,True,False,False,True,False,False,21
70.0,3,1,3,135000,1,False,True,True,False,True,False,False,True,False,False,False,False,False,21
75.0,2,2,10,195000,1,False,True,True,False,True,False,False,False,False,False,True,False,False,21
120.0,3,1,1,195000,1,False,True,True,False,True,False,False,True,False,False,False,False,False,21
91.0,2,2,1,215000,1,False,False,True,True,True,False,True,False,False,True,True,True,True,21
95.0,2,1,2,122000,1,False,True,True,False,True,False,False,True,False,False,False,False,False,21
61.0,3,1,1,125000,1,False,False,False,False,True,False,False,False,False,False,False,False,False,21
73.0,2,1,1,120000,1,False,False,False,False,True,False,False,True,False,False,False,False,False,21
66.0,3,1,1,93000,1,False,True,False,False,True,False,False,True,True,False,False,False,False,21
68.0,2,1,4,125000,1,False,True,True,False,True,False,False,True,False,False,False,True,False,21
70.0,3,1,3,104840,1,False,False,False,False,True,False,False,True,False,False,False,False,False,21
42.0,4,1,11,95900,1,False,False,False,False,False,False,False,True,False,False,False,False,False,21
54.0,3,1,10,71000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,21
56.0,3,1,1,105000,1,False,False,False,True,True,False,False,True,False,False,False,False,False,21
100.0,4,1,1,165000,1,False,False,True,True,True,False,False,True,False,False,False,True,False,21
125.0,4,2,11,173000,1,False,False,True,True,True,False,False,False,False,False,False,False,False,21
54.0,3,1,10,71000,1,False,False,False,False,True,False,False,False,False,False,False,False,False,21
130.0,4,2,2,168000,1,False,False,True,True,True,False,False,False,False,False,False,False,False,21
68.0,2,1,11,99900,1,False,False,False,False,True,False,False,False,False,False,False,False,False,21
85.0,3,1,3,128000,1,False,True,True,False,True,False,False,True,False,False,False,False,False,21
75.0,3,1,3,120000,1,False,True,False,False,True,False,False,True,False,False,False,False,False,21
80.0,2,1,1,95000,1,False,False,True,False,True,False,False,False,False,False,False,False,False,21
64.0,2,1,2,110000,1,False,False,False,False,False,False,False,True,False,False,False,False,False,21
69.0,4,1,3,85900,1,False,False,True,False,True,False,False,True,False,False,False,False,False,21
115.0,4,1,1,184900,1,False,True,True,False,True,False,False,True,True,False,False,False,False,21
70.0,3,1,2,142500,1,False,False,False,False,False,False,False,False,False,False,False,False,False,21
56.0,2,1,4,109000,1,False,False,False,False,True,False,False,False,False,False,False,False,False,21
90.0,2,1,4,140000,1,False,True,False,False,True,False,False,False,False,False,False,True,False,21
75.0,3,1,3,117300,1,False,False,False,False,False,False,False,False,False,False,False,False,False,21
71.0,2,1,1,120000,1,False,True,True,False,True,False,False,True,False,False,False,False,False,21
76.0,3,1,2,110000,1,False,False,False,True,True,False,False,True,False,False,False,True,False,21
114.0,4,2,2,299000,1,False,False,False,True,True,False,False,True,False,False,False,False,False,21
90.0,3,2,3,180000,1,False,True,True,True,True,False,False,False,True,False,False,False,True,21
70.0,3,1,1,85000,1,False,False,True,False,True,False,False,True,False,False,False,False,False,21
80.0,3,1,10,100000,1,False,False,False,False,True,False,False,False,False,False,False,False,False,21
96.0,4,2,7,170000,1,False,True,True,True,True,False,False,True,False,False,False,False,False,21
50.0,1,1,2,125000,1,False,False,False,True,True,False,False,False,False,False,False,False,False,21
85.0,3,2,1,230000,1,False,False,False,True,True,False,True,True,False,False,False,True,True,21
90.0,3,2,5,300000,1,False,False,False,True,True,False,True,False,False,True,False,True,True,21
60.0,3,1,11,120000,1,False,False,False,True,True,False,False,False,False,False,True,False,False,21
90.0,2,2,7,240000,3,False,True,True,True,True,False,True,True,True,True,False,True,True,21
60.0,3,1,4,140000,1,False,False,False,False,True,False,False,False,False,False,False,False,False,21
105.0,3,2,2,135000,1,False,False,True,False,True,False,False,False,False,True,False,True,False,21
140.0,3,3,4,340000,2,False,True,True,True,True,False,True,True,False,True,True,True,True,21
112.0,3,2,1,230000,1,False,True,False,False,True,False,False,True,False,False,False,False,False,21
60.0,3,1,4,145000,1,False,False,False,False,True,False,False,False,False,False,False,False,False,21
62.0,2,1,2,142450,1,False,False,True,False,True,False,False,False,False,False,False,False,False,21
240.0,4,3,11,580000,4,False,True,True,False,False,False,False,True,True,True,False,False,True,21
81.0,3,1,3,160000,1,False,True,True,True,True,False,False,True,False,False,False,False,False,21
75.0,3,1,3,180000,1,False,True,True,False,True,False,False,True,False,True,False,False,True,21
72.0,3,1,2,130000,1,False,False,True,True,True,False,False,True,False,False,False,False,False,21
95.0,2,2,3,250000,1,False,True,True,True,True,False,True,False,False,False,True,True,True,21
49.0,1,1,2,190000,1,False,True,True,True,True,False,True,False,False,True,False,True,True,21
90.0,3,1,2,169000,1,False,True,False,False,True,False,True,True,False,False,False,True,False,21
78.0,2,1,3,168000,1,False,False,False,False,True,False,False,True,True,True,False,False,False,21
100.0,3,1,3,210000,1,False,True,True,False,True,False,False,False,False,False,False,False,False,21
70.0,3,1,1,95000,1,False,True,False,True,True,False,False,False,False,False,False,False,False,21
52.0,2,1,10,74800,1,False,False,False,False,False,False,False,False,False,False,False,False,False,21
56.0,3,1,1,78000,1,False,False,False,False,True,False,False,False,False,False,False,False,False,21
110.0,3,2,2,189000,1,False,False,True,True,True,False,False,False,False,True,False,True,True,21
115.0,3,3,3,245000,2,False,False,False,True,True,False,False,True,False,True,False,False,True,21
70.0,3,1,2,97000,1,False,False,False,False,True,False,False,False,True,False,False,False,False,21
75.0,3,1,4,155000,1,False,False,True,True,True,False,False,False,False,False,True,False,False,21
116.0,4,2,11,170000,1,False,False,True,True,True,False,False,True,True,False,True,True,False,21
48.0,2,1,4,120000,1,False,True,True,True,True,False,False,False,False,True,True,False,False,21
80.0,3,1,10,125000,1,False,False,False,False,True,False,False,True,False,False,False,False,False,21
81.0,3,1,2,139500,1,False,False,True,False,True,False,False,False,True,False,False,False,False,21
95.0,4,2,7,198000,1,False,False,False,True,True,False,False,True,False,False,False,False,False,21
60.0,4,1,5,75000,1,False,False,True,False,True,False,False,False,False,False,False,False,False,21
50.0,2,1,3,123000,1,False,True,False,True,True,False,False,False,True,False,False,False,False,21
50.0,1,1,6,148000,1,False,True,True,True,True,False,True,False,False,True,False,True,True,21
242.0,4,3,11,380000,4,False,False,True,False,False,False,False,True,False,False,False,False,True,21
166.0,3,1,11,300000,4,False,False,False,False,False,False,False,False,False,False,False,False,False,21
50.0,2,1,2,140000,1,False,True,True,False,True,False,False,False,False,False,False,False,False,21
94.0,4,1,1,190000,1,False,False,False,True,True,False,False,False,False,True,False,False,False,21
80.0,3,1,1,150000,1,False,True,True,False,True,False,False,True,False,False,False,False,False,21
65.0,2,1,10,110000,1,False,True,False,False,True,False,False,False,False,False,False,False,False,21
105.0,3,2,2,190000,1,False,True,True,True,True,False,False,False,False,True,False,True,True,21
100.0,3,1,10,142000,1,False,False,True,True,True,False,False,True,False,False,False,False,False,21
64.0,3,1,1,95000,1,False,False,False,False,True,False,False,True,False,False,False,False,False,21
85.0,2,2,2,229000,1,False,True,True,True,True,False,True,True,False,False,False,True,False,21
72.0,3,1,2,140000,1,False,True,False,False,True,False,False,True,False,False,False,False,False,21
92.0,3,1,10,119000,1,False,False,False,True,True,False,False,False,False,False,False,True,False,21
106.0,3,1,1,145000,1,False,False,True,True,True,False,False,True,False,False,False,False,False,21
67.0,2,1,5,115000,1,False,True,False,False,True,False,False,False,False,True,False,False,False,21
60.0,2,1,10,150000,1,False,False,False,False,True,False,True,False,False,False,False,False,False,21
71.0,2,1,1,202000,1,False,False,False,True,False,False,False,False,False,False,False,False,False,21
48.0,1,1,1,144000,1,False,False,False,True,False,False,False,False,False,False,False,False,False,21
60.0,2,1,1,120000,1,False,True,False,False,True,False,False,False,False,False,False,False,False,21
60.0,3,1,1,105000,1,False,False,True,False,True,False,False,False,False,True,False,False,False,21
61.0,3,1,1,108000,1,False,False,False,True,True,False,False,False,False,False,True,False,False,21
115.0,3,1,4,147000,1,False,True,True,True,True,False,False,True,True,False,False,False,False,21
55.0,2,1,3,95000,1,False,False,False,False,True,False,False,False,False,False,False,False,False,21
65.0,3,1,11,99500,1,False,False,False,True,True,False,False,False,True,False,False,True,False,21
118.0,3,2,10,179000,2,False,True,True,True,True,False,False,False,False,False,False,True,True,21
54.0,3,1,11,91958,1,False,False,False,False,False,False,False,False,False,False,False,False,False,21
80.0,3,1,3,100000,1,False,False,False,False,True,False,False,False,True,False,False,False,False,21
147.0,4,2,4,340000,2,False,True,True,True,True,False,True,True,False,True,True,True,True,21
81.0,3,1,2,139500,1,False,False,True,False,True,False,False,True,True,False,False,False,False,21
108.0,4,2,2,156000,1,False,False,False,False,True,False,False,False,False,True,False,False,False,21
133.0,4,2,6,280000,1,False,True,True,True,True,False,True,False,True,True,False,True,True,21
90.0,3,2,5,139000,1,False,False,True,True,True,False,False,False,False,True,True,False,False,21
63.0,2,1,1,102000,1,False,True,True,False,True,False,False,False,False,False,False,False,False,21
95.0,2,1,10,154500,1,False,False,False,True,False,False,False,False,False,False,False,False,False,21
76.0,2,1,11,109492,1,False,False,False,False,False,False,False,False,False,False,False,False,False,21
115.0,3,1,4,148000,1,False,True,True,True,True,False,False,True,True,False,False,False,False,21
70.0,3,1,4,95000,1,False,True,True,False,True,False,False,False,False,False,False,False,False,21
71.0,3,1,5,100000,1,False,False,False,True,True,False,False,False,False,False,False,False,False,21
70.0,3,1,5,97000,1,False,True,False,False,True,False,False,False,False,False,False,False,False,21
100.0,3,2,4,179000,1,False,True,False,True,True,False,False,True,False,False,False,False,False,21
63.0,3,1,5,119000,1,False,True,True,False,True,False,False,False,False,True,False,False,False,21
60.0,2,1,3,95000,1,False,True,True,False,True,False,False,True,False,False,False,False,False,21
105.0,3,2,5,260000,1,False,False,True,True,True,False,False,True,False,False,False,True,False,21
93.0,2,2,1,210000,1,False,True,True,True,True,False,False,False,False,True,False,False,True,21
80.0,2,2,1,250000,1,False,True,True,True,True,False,True,False,False,True,False,True,True,21
54.0,2,1,3,148000,1,False,False,False,False,True,False,False,False,False,False,False,False,False,21
64.0,2,1,10,99000,1,False,False,False,False,True,False,False,False,False,False,False,False,False,21
68.0,3,1,1,88000,1,False,False,False,False,True,False,False,False,False,False,False,False,False,21
75.0,3,1,2,120000,1,False,False,True,False,False,False,False,True,False,True,False,False,False,21
100.0,3,2,5,299995,1,False,True,True,True,True,False,True,True,False,True,True,True,True,21
62.0,2,2,2,148000,1,False,True,True,False,True,False,False,False,False,False,False,False,False,21
78.0,3,1,1,127000,1,False,False,True,True,False,False,False,True,False,True,False,False,False,21
83.0,3,1,3,155000,1,False,True,False,False,True,False,False,True,False,False,False,False,False,21
68.0,3,1,2,97000,1,False,True,True,False,True,False,False,False,False,False,False,False,False,21
76.0,3,1,11,108000,1,False,False,False,True,False,False,False,False,False,False,False,False,False,21
66.0,2,1,11,95000,1,False,False,False,False,True,False,False,True,False,False,False,False,False,21
65.0,3,1,3,110000,1,False,False,True,False,True,False,False,True,True,False,False,False,False,21
65.0,2,1,8,125000,1,False,False,False,True,True,False,False,True,False,False,False,False,False,21
70.0,2,2,10,196000,1,False,True,True,False,True,False,False,False,False,False,False,True,True,21
49.0,2,1,10,120000,1,False,True,True,False,True,False,False,False,False,False,False,False,False,21
100.0,3,2,4,210000,1,False,True,True,True,True,False,False,True,False,False,False,True,False,21
90.0,4,2,10,230000,1,False,True,True,True,True,False,False,False,False,True,False,True,True,21
65.0,3,1,11,107583,1,False,True,False,False,True,False,False,True,False,False,False,False,False,21
68.0,2,1,8,120000,1,False,False,True,True,True,False,False,False,False,False,True,False,False,21
